Hour,Microgrid,Bus,Node,Voltage_pu,Angle_deg
11,MG1,26,3,0.9814559282403034,119.71806534497406
11,MG1,28,1,0.9904482873357107,-0.07918826879083907
11,MG1,28,2,0.9962545925113442,-119.54189333891925
11,MG1,28,3,0.9880159467821233,119.71283756437775
11,MG1,27,1,1.0022090010258833,-0.10982424997232573
11,MG1,27,3,0.9814261524603796,119.72693745892091
11,MG1,31,3,0.9811716299743265,119.71263502676409
11,MG1,33,1,1.0009862120534307,-0.13263778057851025
11,MG1,29,1,0.9907414998809345,-0.07328673330035029
11,MG1,29,2,0.9961292578767474,-119.55850742021393
11,MG1,29,3,0.9882691016071101,119.69457793641057
11,MG1,250,1,0.991087234267775,-0.06639613280156006
11,MG1,250,2,0.995982286806441,-119.57782801416037
11,MG1,250,3,0.9885639751170029,119.67319630660559
11,MG1,32,3,0.980982078862677,119.70901326875806
11,MG3,35,1,0.9893437406066508,-1.458170034410789
11,MG3,35,2,0.9893541530247321,-121.45689249612316
11,MG3,35,3,0.9893420789185703,118.54292023003543
11,MG3,42,1,0.9877270234102105,-1.5386430079170819
11,MG3,42,2,0.9882204413335394,-121.53720042107787
11,MG3,42,3,0.9880565664885348,118.45134374478334
11,MG3,44,1,0.986435070460886,-1.6032120161950596
11,MG3,44,2,0.9873148911730175,-121.60157944737472
11,MG3,44,3,0.9870299912623807,118.3779104539005
11,MG3,151,1,0.9893437457396513,-1.4581701591304677
11,MG3,151,2,0.9893541573949272,-121.45689264593321
11,MG3,151,3,0.9893420836253504,118.54292009687693
11,FEEDER,52,1,1.0050691161990815,-31.51592409164268
11,FEEDER,52,2,1.0268973221994981,-150.62868985088605
11,FEEDER,52,3,1.0148532677785838,89.22834635201266
11,FEEDER,53,1,1.0039376101594049,-31.554558379486345
11,FEEDER,53,2,1.0267170534350432,-150.65688827096315
11,FEEDER,53,3,1.0142926739690497,89.21692220852084
11,FEEDER,54,1,1.003327525444672,-31.57414564617665
11,FEEDER,54,2,1.0265500024707916,-150.67367856642355
11,FEEDER,54,3,1.0139502440396435,89.20729604790809
11,FEEDER,55,1,1.0032055349012294,-31.575785147130876
11,FEEDER,55,2,1.0265047983684772,-150.6792219162916
11,FEEDER,55,3,1.0139916896111334,89.20907482702884
11,FEEDER,57,1,1.0019454025680614,-31.634081237371376
11,FEEDER,57,2,1.025820945437948,-150.7092280965166
11,FEEDER,57,3,1.0130317625730136,89.1846275286538
11,FEEDER,56,1,1.0031885811531212,-31.572436575386195
11,FEEDER,56,2,1.0264005126055873,-150.68385552466114
11,FEEDER,56,3,1.0140416948544375,89.20816585047864
11,FEEDER,58,2,1.025437238413162,-150.7162022165204
11,FEEDER,60,1,0.9990422179485808,-31.77794084693429
11,FEEDER,60,2,1.0248362777979334,-150.75882486962422
11,FEEDER,60,3,1.010738742339374,89.14068109844564
11,FEEDER,59,2,1.0252477150293537,-150.7196701244743
11,FEEDER,61,1,0.9990422415330278,-31.77794151838968
11,FEEDER,61,2,1.0248362993165139,-150.75882555315846
11,FEEDER,61,3,1.0107387664518588,89.1406805136826
11,FEEDER,62,1,0.9986653132025541,-31.77527744348836
11,FEEDER,62,2,1.0241265836546354,-150.74709142233732
11,FEEDER,62,3,1.0095167313088713,89.1381551753036
11,FEEDER,63,1,0.9983645968971158,-31.769310941568335
11,FEEDER,63,2,1.0235867221193347,-150.74316077254454
11,FEEDER,63,3,1.0089147257027224,89.13615081466864
11,FEEDER,64,1,0.9982771421729155,-31.75784688039096
11,FEEDER,64,2,1.0224181830501777,-150.7265917120275
11,FEEDER,64,3,1.0076183348682668,89.12451392329366
11,FEEDER,65,1,0.9979931426057996,-31.764244801327614
11,FEEDER,65,2,1.0221374956020435,-150.7072063253033
11,FEEDER,65,3,1.005830965140422,89.12940939258198
11,FEEDER,66,1,0.9981271391283322,-31.77823317752664
11,FEEDER,66,2,1.0222797408431,-150.69211208588916
11,FEEDER,66,3,1.0049538513018377,89.12890867625916
11,FEEDER,67,1,1.0980230626530958,-31.8201125523276
11,FEEDER,67,2,1.0249982113452758,-150.772291085975
11,FEEDER,67,3,1.1114900731196178,89.15727957031463
11,FEEDER,68,1,1.0971140527550753,-31.835619508345918
11,FEEDER,97,1,1.0979171019898117,-31.82534484754035
11,FEEDER,97,2,1.0248577292065013,-150.77614500431594
11,FEEDER,97,3,1.111368527271687,89.15198484756746
11,FEEDER,69,1,1.0960728063912137,-31.85341031485284
11,FEEDER,70,1,1.0953347762347856,-31.866036714678224
11,FEEDER,71,1,1.0949185119746156,-31.873164477503966
11,MG2,72,1,1.009003524156038,0.19366643197273986
11,MG2,72,2,1.0031869722081608,-119.99026135879606
11,MG2,72,3,1.0057236391940017,119.79844804978053
11,MG2,73,3,1.0036945591961521,119.760789162591
11,MG2,76,1,1.0084313219166972,0.16952598773010158
11,MG2,76,2,1.0029691159328076,-120.0435204760813
11,MG2,76,3,1.0062606628458486,119.8047078157126
11,MG2,74,3,1.0019808935280181,119.72888344249593
11,MG2,75,3,1.0009856398545138,119.71031667122602
11,MG2,86,1,1.007665424607355,0.2743674426083197
11,MG2,86,2,1.0017450194973085,-120.06335463324936
11,MG2,86,3,1.0076453755956305,119.88882205900289
11,MG2,78,1,1.0088405133446925,0.08186801433113297
11,MG2,78,2,1.0045775691953265,-120.13466907711259
11,MG2,78,3,1.0071988568960137,119.7698568989689
11,MG2,79,1,1.0085673841361324,0.06899710987939713
11,MG2,79,2,1.0046964104360843,-120.13698314504597
11,MG2,79,3,1.0071557545436254,119.77857580611335
11,MG2,80,1,1.0107264096187112,0.025730108370682715
11,MG2,80,2,1.0062096298877532,-120.20297372833596
11,MG2,80,3,1.0083547989848296,119.67494600139067
11,MG2,81,1,1.011440021239789,-0.00045010915200719445
11,MG2,81,2,1.0070275427456212,-120.21801937232982
11,MG2,81,3,1.0086776511299411,119.64190477249116
11,MG2,82,1,1.012197845522611,-0.03382083901027801
11,MG2,82,2,1.0082448400997839,-120.252439533985
11,MG2,82,3,1.0096018621616791,119.61574175335132
11,MG2,84,3,1.0061694526091223,119.59545481064688
11,MG2,83,1,1.013263887934353,-0.05268103241722574
11,MG2,83,2,1.0093284415896235,-120.2841850264185
11,MG2,83,3,1.0105751364978361,119.57983118827273
11,MG2,85,3,1.0049924417798908,119.57358539641746
11,MG2,87,1,1.006738100288454,0.2644030067937588
11,MG2,87,2,1.0005178152952323,-120.1303645049042
11,MG2,87,3,1.0077508690558385,119.88834990235321
11,MG2,88,1,1.0066947368703238,0.23449056673998336
11,MG2,89,1,1.006051400411032,0.2774221631117603
11,MG2,89,2,0.9999902406861085,-120.16316743283176
11,MG2,89,3,1.007879873107051,119.88945229249225
11,MG2,90,2,0.9999314817973344,-120.20584653082744
11,MG2,91,1,1.0056335283194626,0.28632704387015095
11,MG2,91,2,0.9994405498886841,-120.16738380979271
11,MG2,91,3,1.0078812481612924,119.88340379199585
11,MG2,92,3,1.0078083312134276,119.83215694789844
11,MG2,94,1,1.004418660639101,0.2740686949983668
11,MG2,95,1,1.0050692324224604,0.2964102322051789
11,MG2,95,2,0.9986763355169234,-120.19080296334543
11,MG2,95,3,1.0079485257590253,119.89655038753766
11,MG2,96,2,0.9984268739420659,-120.19547188279783
11,FEEDER,98,1,1.0978005436781477,-31.83110123482046
11,FEEDER,98,2,1.0247031919525293,-150.7803852488727
11,FEEDER,98,3,1.111234826384406,89.14615966450712
11,FEEDER,99,1,1.0979841923547446,-31.824807107885018
11,FEEDER,99,2,1.0242134681961395,-150.78518055004588
11,FEEDER,99,3,1.1110085935715646,89.1238971807081
11,FEEDER,100,1,1.0981062203373486,-31.826727030631666
11,FEEDER,100,2,1.0241742940193155,-150.77719513736972
11,FEEDER,100,3,1.1107564467160516,89.11346042899899
11,FEEDER,450,1,1.0981062742576144,-31.826728378372046
11,FEEDER,450,2,1.0241743483162475,-150.7771964051049
11,FEEDER,450,3,1.1107564972996644,89.11345887807627
11,MG4,197,1,0.989424180996225,-1.4426320376522912
11,MG4,197,2,0.9894263895047548,-121.44405173071328
11,MG4,197,3,0.9894400563697898,118.55760582930465
11,MG4,105,1,0.9880218068473233,-1.5423127764627544
11,MG4,105,2,0.9876634027076321,-121.53169770803242
11,MG4,105,3,0.9882044245697841,118.47018333276237
11,MG4,108,1,0.9863683585310375,-1.6604832743828464
11,MG4,108,2,0.985582902819004,-121.63568420921592
11,MG4,108,3,0.9867471395948811,118.36658273282022
11,MG4,300,1,0.9894242563108844,-1.4426341681826569
11,MG4,300,2,0.9894264716395945,-121.44405372623282
11,MG4,300,3,0.9894401262991069,118.55760343234715
11,MG3,135,1,0.9893437488173933,-1.4581706006741113
11,MG3,135,2,0.9893541658322391,-121.45689248148912
11,MG3,135,3,0.9893420861014431,118.54291992670562
11,FEEDER,152,1,1.0076436095400336,-31.424295703738718
11,FEEDER,152,2,1.0270844195526734,-150.5696321335796
11,FEEDER,152,3,1.0159998850079939,89.24324705649693
11,FEEDER,160r,1,1.0989435639439127,-31.778227840899607
11,FEEDER,160r,2,1.0248356844656872,-150.75888857202997
11,FEEDER,160r,3,1.111811817414093,89.14060199003237
11,FEEDER,160,1,0.9990422005617519,-31.777940331642423
11,FEEDER,160,2,1.0248362738390595,-150.7588247556253
11,FEEDER,160,3,1.0107387374907042,89.14068123997879
11,FEEDER,61s,1,0.9990422415330278,-31.77794151838935
11,FEEDER,61s,2,1.024836299316514,-150.75882555315815
11,FEEDER,61s,3,1.0107387664518588,89.14068051368292
11,FEEDER,610,1,1.1592758266868197,-31.21912025276125
11,FEEDER,610,2,1.16947316364641,-150.74951398567038
11,FEEDER,610,3,1.172662623327223,88.58521652196707
11,FEEDER,x1,1,1.0028395334003362,-31.450514697722397
11,FEEDER,x2,2,1.0148728067464183,-150.78302551363774
11,FEEDER,x4,3,1.0070698861968295,88.94274591435898
11,FEEDER,x5,3,1.0065324113104523,88.93184414139127
11,FEEDER,x6,3,1.0060666609734061,88.92237779165917
11,FEEDER,x7,1,0.9999439743789109,-31.575385871984288
11,FEEDER,x9,1,0.9972192125437341,-31.671963921270354
11,FEEDER,x10,1,0.9960717428341751,-31.693539448585497
11,FEEDER,x11,1,0.995919458738486,-31.696060073434793
11,FEEDER,x12,2,1.01535532896791,-150.85532984462878
11,FEEDER,x16,3,1.0029803937189448,88.89488270170753
11,FEEDER,x17,3,1.0032904442591364,88.90074582948252
11,FEEDER,x19,1,0.9938630441678531,-31.825161232898044
11,FEEDER,x20,1,0.9934261182128169,-31.832866278298706
11,MG1,x22,2,0.9764156010025649,-120.05377685653498
11,MG1,x24,3,0.9673817852427832,119.14447339635149
11,MG1,x28,1,0.9718858172843707,-0.6096007229817392
11,MG1,x29,1,0.9906052814389766,-0.0718541060951251
11,MG1,x29,2,0.0,0.0
11,MG1,x30,3,0.9694333972224245,119.1253751124741
11,MG1,x31,3,0.9715715697083718,119.43798370459633
11,MG1,x32,3,0.9713801752590234,119.43425419089385
11,MG1,x33,1,0.9824227422966326,-0.6574510548769057
11,FEEDER,x34,3,1.0036905458435954,88.90735594489188
11,FEEDER,x52,1,0.9933195386534472,-31.84504680750599
11,FEEDER,x53,1,0.9921747525789484,-31.884435491689814
11,FEEDER,x55,1,0.9916137579187225,-31.901034048345895
11,FEEDER,x56,2,1.0206132155641618,-150.83993690534757
11,FEEDER,x58,2,1.0195293325478876,-150.87580064183754
11,FEEDER,x59,2,1.0137297907031249,-151.03576246615756
11,FEEDER,x60,1,0.9872215402214545,-32.111111876771396
11,FEEDER,x62,3,0.9978520301062469,88.81290627408856
11,FEEDER,x63,1,0.9865358686611156,-32.102941799802814
11,FEEDER,x64,2,1.0117449415248194,-151.0400970274676
11,FEEDER,x65,1,1.1480772921459328,-61.51757035312844
11,FEEDER,x65,2,1.1509060259832218,179.04156056249602
11,FEEDER,x65,3,1.1591951650269494,58.64125299535512
11,FEEDER,x66,3,0.9942293669418576,88.80830896707323
11,FEEDER,x68,1,1.0855911380607561,-32.13081167885377
11,FEEDER,x69,1,1.0845608278370311,-32.14860248536068
11,FEEDER,x70,1,1.0838305491614202,-32.16122888518607
11,FEEDER,x71,1,1.0834186568966215,-32.16835664801181
11,MG2,x73,3,0.9848608105904416,119.22972243295834
11,MG2,x74,3,0.9837048058666331,119.21277664822776
11,MG2,x75,3,0.9820994569623789,119.17630750608171
11,MG2,x76,1,1.1446857224907963,-30.349932496291057
11,MG2,x76,2,1.1443471652185515,-150.21639108229417
11,MG2,x76,3,1.1468258844688182,89.73147665903443
11,MG2,x77,2,0.9853569814113152,-120.6497715245008
11,MG2,x79,1,0.9901711591742137,-0.4471096843887909
11,MG2,x80,2,0.9874242920310551,-120.73133039156465
11,MG2,x82,1,0.9935267319208723,-0.5558082385588703
11,MG2,x83,1,0.0,0.0
11,MG2,x83,3,1.0104361911012907,119.58126381547795
11,MG2,x84,3,0.9873833434856609,119.06705502001725
11,MG2,x85,3,0.9861837076366079,119.04391978300231
11,MG2,x86,2,0.9828735659182962,-120.59653648808569
11,MG2,x87,2,0.9816225461393117,-120.66488431126412
11,MG2,x88,1,0.9879187067004223,-0.29334577321549477
11,MG2,x90,2,0.9813681123594714,-120.73121491096613
11,MG2,x92,3,0.9890536308625489,119.30551212248095
11,MG2,x94,1,0.9855988764249427,-0.25621565013775266
11,MG2,x95,2,0.979745211978201,-120.72733993996569
11,MG2,x96,2,0.9794908823552969,-120.7322830031615
11,FEEDER,x98,1,1.0862704188160934,-32.1262934053283
11,FEEDER,x99,2,1.0126839038878124,-151.10192180071093
11,FEEDER,x100,3,1.0979219471401678,88.78821152778396
12,FEEDER,sourcebus,1,0.9989415089539896,-0.08960683762205653
12,FEEDER,sourcebus,2,0.9992081429994895,-120.09648348276971
12,FEEDER,sourcebus,3,0.9989710065759265,119.89371045877162
12,FEEDER,150,1,0.9743371959923902,-33.03814700524587
12,FEEDER,150,2,0.981480036825404,-152.39400529589037
12,FEEDER,150,3,0.9775556736145534,87.04567327530658
12,FEEDER,150r,1,1.0047830301998641,-33.03853755506708
12,FEEDER,150r,2,1.012149736999835,-152.39430831248148
12,FEEDER,150r,3,1.008102427409157,87.04529770411908
12,MG3,40,1,0.9716394316326905,-35.08785916728149
12,MG3,40,2,0.9955971118843797,-153.72083808302384
12,MG3,40,3,0.9773649546272647,85.29405429227316
12,MG3,401,1,0.9716394316326905,-35.08785916728149
12,MG3,401,2,0.9955971118843797,-153.72083808302384
12,MG3,401,3,0.9773649546272647,85.29405429227316
12,MG4,101,1,1.0627788707080408,-35.97087805568194
12,MG4,101,2,0.9842461992618559,-154.4770628373909
12,MG4,101,3,1.0716029297495961,84.28408085262627
12,MG4,1011,1,1.0627788707080408,-35.97087805568194
12,MG4,1011,2,0.9842461992618559,-154.4770628373909
12,MG4,1011,3,1.0716029297495961,84.28408085262627
12,MG1,30,1,0.9753770361002708,-34.96405306049413
12,MG1,30,2,0.9993397461568883,-153.49917932941668
12,MG1,30,3,0.9777041220303996,85.44599888470529
12,MG1,301,1,0.9753770361002708,-34.96405306049413
12,MG1,301,2,0.9993397461568883,-153.49917932941668
12,MG1,301,3,0.9777041220303996,85.44599888470529
12,MG2,93,1,1.0645933542106305,-35.783536257401984
12,MG2,93,2,0.9853620844190839,-154.58035766177196
12,MG2,93,3,1.0780273865155023,84.39956180700757
12,MG2,931,1,1.0645933542106305,-35.783536257401984
12,MG2,931,2,0.9853620844190839,-154.58035766177196
12,MG2,931,3,1.0780273865155023,84.39956180700757
12,MG2,77,1,1.066856140485733,-35.89276502747654
12,MG2,77,2,0.9885039179338568,-154.45678932486274
12,MG2,77,3,1.0760141530371259,84.32835354076298
12,MG2,771,1,1.066856140485733,-35.89276502747654
12,MG2,771,2,0.9885039179338568,-154.45678932486274
12,MG2,771,3,1.0760141530371259,84.32835354076298
12,FEEDER,149,1,1.004782843547363,-33.03853424840437
12,FEEDER,149,2,1.0121495911661955,-152.39430600978136
12,FEEDER,149,3,1.008102247394263,87.04530047533986
12,FEEDER,1,1,0.9966177526741429,-33.53274780157438
12,FEEDER,1,2,1.008943871436818,-152.67831082837148
12,FEEDER,1,3,1.0008744416372313,86.61112322638608
12,FEEDER,2,2,1.0088064073667231,-152.68086750793424
12,FEEDER,3,3,0.9998950083625012,86.59277366699364
12,FEEDER,7,1,0.9905439146608342,-33.89599831735695
12,FEEDER,7,2,1.006598521684003,-152.90150141096868
12,FEEDER,7,3,0.9960406299630978,86.30395873137995
12,FEEDER,4,3,0.9995778724154224,86.58682208863175
12,FEEDER,5,3,0.9991371697690248,86.5785548992394
12,FEEDER,6,3,0.9987501351763612,86.57128618985149
12,FEEDER,8,1,0.9865968573852802,-34.13675567892866
12,FEEDER,8,2,1.004998398542821,-153.050165554501
12,FEEDER,8,3,0.9928411524674794,86.0954364939524
12,FEEDER,12,2,1.004820955029118,-153.05347888577685
12,FEEDER,9,1,0.9857153590088767,-34.15350918064676
12,FEEDER,13,1,0.9813149048854867,-34.47661220426531
12,FEEDER,13,2,1.0023973836379148,-153.26340640259562
12,FEEDER,13,3,0.9880617221915314,85.76570238980315
12,FEEDER,9r,1,0.9857144610947636,-34.15361014978068
12,FEEDER,14,1,0.9847329767744109,-34.17229050208958
12,FEEDER,34,3,0.9874706469389515,85.75448135864177
12,FEEDER,18,1,0.9756632986559267,-34.86000423549078
12,FEEDER,18,2,0.9989368377254192,-153.52795396136756
12,FEEDER,18,3,0.9804134972518971,85.5254355125449
12,FEEDER,11,1,0.98435152191708,-34.179559211477496
12,FEEDER,10,1,0.9845371038710435,-34.17602331797975
12,FEEDER,15,3,0.9872296748049654,85.74990368685593
12,FEEDER,16,3,0.9866271724521052,85.7384512382261
12,FEEDER,17,3,0.9869486104492468,85.74456061460951
12,FEEDER,19,1,0.9748649898368809,-34.87535411163637
12,FEEDER,20,1,0.9743557495421832,-34.885156509751496
12,MG1,21,1,0.9756632946995666,-34.860003859129044
12,MG1,21,2,0.9989368398782529,-153.52795378408592
12,MG1,21,3,0.9804134896826493,85.5254359921472
12,MG1,22,2,0.9977317382452311,-153.5505331408612
12,MG1,23,1,0.9755196054564476,-34.89177695820189
12,MG1,23,2,0.9991718650455601,-153.51151357570288
12,MG1,23,3,0.9795881323049281,85.51021162851566
12,MG1,24,3,0.9782486751733962,85.48465297065134
12,MG1,25,1,0.975082259037162,-34.936753158971094
12,MG1,25,2,0.9993643455606621,-153.51574205124282
12,MG1,25,3,0.9788655920318264,85.49641934419581
12,MG1,25r,1,0.9872698524384591,-34.93685774142107
12,MG1,25r,3,0.9727472138779427,85.49636598265131
12,MG1,26,1,0.9869527341565244,-34.958412140667456
12,MG1,26,3,0.9724998161617022,85.49701234010615
12,MG1,28,1,0.9749317386591584,-34.957382455638516
12,MG1,28,2,0.9994016397643344,-153.51972051896948
12,MG1,28,3,0.9784971518315442,85.48445715325818
12,MG1,27,1,0.9866304030057321,-34.97392962268679
12,MG1,27,3,0.972472941233072,85.50559625110478
12,MG1,31,3,0.9722253630276105,85.49172313792765
12,MG1,33,1,0.9854606500958608,-34.996109080962576
12,MG1,29,1,0.975135606729454,-34.960466577502665
12,MG1,29,2,0.9993734377563637,-153.51027137628262
12,MG1,29,3,0.978131366105271,85.4667562821574
12,MG1,250,1,0.9753770388549934,-34.96405315752638
12,MG1,250,2,0.9993397492160914,-153.49917941420827
12,MG1,250,3,0.9777041252625641,85.44599880566152
12,MG1,32,3,0.9720423763014662,85.48819554654132
12,MG3,35,1,0.9733439418051768,-35.00060790027242
12,MG3,35,2,0.9967024262737888,-153.63961606827493
12,MG3,35,3,0.9787122316076662,85.3875030435218
12,MG3,42,1,0.969937172501875,-35.17541664073657
12,MG3,42,2,0.9944937938055078,-153.80224018269266
12,MG3,42,3,0.9760202754534214,85.20034806523498
12,MG3,44,1,0.9685769939634401,-35.245683899302655
12,MG3,44,2,0.9936125811721269,-153.8674917068262
12,MG3,44,3,0.9749464097843231,85.12519732096581
12,MG3,151,1,0.9733439468574699,-35.00060802590842
12,MG3,151,2,0.9967024307008928,-153.63961621710973
12,MG3,151,3,0.9787122362494072,85.38750291122679
12,FEEDER,52,1,0.9775964842809806,-34.74164126872457
12,FEEDER,52,2,1.0003532104469268,-153.46181575053393
12,FEEDER,52,3,0.9856340742308707,85.50345970800318
12,FEEDER,53,1,0.9759072660195611,-34.866964263996124
12,FEEDER,53,2,0.9992444788552217,-153.5598534456816
12,FEEDER,53,3,0.9844421724366265,85.3675844992753
12,FEEDER,54,1,0.9749554241860969,-34.940536171833955
12,FEEDER,54,2,0.998495930775292,-153.62031199592073
12,FEEDER,54,3,0.9837088540249243,85.27981976755531
12,FEEDER,55,1,0.9748331703020089,-34.94201927891768
12,FEEDER,55,2,0.99844517535163,-153.62625548648728
12,FEEDER,55,3,0.9837525702698484,85.28163153159299
12,FEEDER,57,1,0.9731843295041708,-35.16040975132976
12,FEEDER,57,2,0.9954400812788234,-153.79184154056927
12,FEEDER,57,3,0.9818227238544223,85.05688743324836
12,FEEDER,56,1,0.974814923532985,-34.93841932563405
12,FEEDER,56,2,0.9983360378143781,-153.63124846482967
12,FEEDER,56,3,0.9838052241602107,85.28070503304812
12,FEEDER,58,2,0.9950431779882069,-153.79928287562961
12,FEEDER,60,1,0.9694981166567797,-35.6500544720167
12,FEEDER,60,2,0.9895156269846512,-154.13411724735283
12,FEEDER,60,3,0.9774926197001049,84.58088348779725
12,FEEDER,59,2,0.9948440291889924,-153.80303881199688
12,FEEDER,61,1,0.9694981396252726,-35.65005514320819
12,FEEDER,61,2,0.9895156477161825,-154.13411792537758
12,FEEDER,61,3,0.9774926429632383,84.58088290000187
12,FEEDER,62,1,0.9691090994748492,-35.64770985619506
12,FEEDER,62,2,0.9888100782780942,-154.12185022200694
12,FEEDER,62,3,0.9762517309024432,84.57832981749304
12,FEEDER,63,1,0.9688012861873468,-35.641877552244495
12,FEEDER,63,2,0.9882721923169897,-154.11758236702167
12,FEEDER,63,3,0.9756328248082844,84.57630147244632
12,FEEDER,64,1,0.9687257914121264,-35.630722259540676
12,FEEDER,64,2,0.9871045168012168,-154.09952260255446
12,FEEDER,64,3,0.9742996453810969,84.56388560166626
12,FEEDER,65,1,0.9684561482321187,-35.638605533943085
12,FEEDER,65,2,0.986846410377799,-154.07836229254613
12,FEEDER,65,3,0.9724565511492154,84.568584863834
12,FEEDER,66,1,0.9685944103398892,-35.65390690180991
12,FEEDER,66,2,0.9870022814207136,-154.06205579404218
12,FEEDER,66,3,0.9715314351552033,84.56803455999267
12,FEEDER,67,1,1.065414603689301,-35.810676905620085
12,FEEDER,67,2,0.9876845150986351,-154.3024887796599
12,FEEDER,67,3,1.0737248038149791,84.42904175126553
12,FEEDER,68,1,1.0645158485783697,-35.82647956480195
12,FEEDER,97,1,1.0640420068547882,-35.893213731180914
12,FEEDER,97,2,0.9858891692102553,-154.39194966473488
12,FEEDER,97,3,1.0726070596355237,84.35394388387297
12,FEEDER,69,1,1.06348635514563,-35.844610069116165
12,FEEDER,70,1,1.0627566612194854,-35.85747777319662
12,FEEDER,71,1,1.0623451002831845,-35.86474187581987
12,MG2,72,1,1.0654146009834977,-35.810678195806936
12,MG2,72,2,0.9876845088824112,-154.30248965191186
12,MG2,72,3,1.0737247936107324,84.42904051355407
12,MG2,73,3,1.0718161617541837,84.39579273031148
12,MG2,76,1,1.0656402655859916,-35.84027363777039
12,MG2,76,2,0.9874951344763685,-154.37277834024232
12,MG2,76,3,1.0747110498086323,84.39858774947402
12,MG2,74,3,1.0701717486460378,84.36707332176333
12,MG2,75,3,1.0692773756173373,84.35141227261748
12,MG2,86,1,1.0658012721596757,-35.77240189952351
12,MG2,86,2,0.9868808260331186,-154.42080730107952
12,MG2,86,3,1.076660088008808,84.44118558832108
12,MG2,78,1,1.0671721497133815,-35.908778372988586
12,MG2,78,2,0.988876751292982,-154.47206462064352
12,MG2,78,3,1.0762821508217089,84.31173905890454
12,MG2,79,1,1.0668955481271052,-35.92110558479683
12,MG2,79,2,0.9889958978434978,-154.47464444805163
12,MG2,79,3,1.0762399043242354,84.32002422317969
12,MG2,80,1,1.0692577573220228,-35.95870344758981
12,MG2,80,2,0.9903969939418901,-154.53904425835216
12,MG2,80,3,1.077646054599299,84.21547253001485
12,MG2,81,1,1.0700471119928396,-35.98211540005912
12,MG2,81,2,0.9911675355420583,-154.5537345448063
12,MG2,81,3,1.0780479292969518,84.18166257450999
12,MG2,82,1,1.070936619777513,-36.012224723961175
12,MG2,82,2,0.9923087603157316,-154.5866890077258
12,MG2,82,3,1.0790421583552272,84.15126479137707
12,MG2,84,3,1.0757715699623316,84.14211925543762
12,MG2,83,1,1.0721066445747107,-36.02983019468072
12,MG2,83,2,0.9933294512169113,-154.6169728170131
12,MG2,83,3,1.0800798701597505,84.11255787475162
12,MG2,85,3,1.0747041070505334,84.12352445446136
12,MG2,87,1,1.0654473606711758,-35.78998680482581
12,MG2,87,2,0.9861044394636919,-154.50578498399275
12,MG2,87,3,1.077246416706949,84.41990275148767
12,MG2,88,1,1.065469220583886,-35.818728039026475
12,MG2,89,1,1.0650524793717266,-35.78320905755992
12,MG2,89,2,0.9858542993749688,-154.55065591168008
12,MG2,89,3,1.0776782567824492,84.40934054558132
12,MG2,90,2,0.9858142661687348,-154.59300211085048
12,MG2,91,1,1.0648713791140783,-35.77887951818524
12,MG2,91,2,0.9855253406120804,-154.5651221601833
12,MG2,91,3,1.077935103747455,84.39413144869681
12,MG2,92,3,1.0779737311211912,84.34487485507738
12,MG2,94,1,1.0639789962144341,-35.794349849128004
12,MG2,95,1,1.0645582884663096,-35.77474527020303
12,MG2,95,2,0.9849996466896047,-154.59757625213058
12,MG2,95,3,1.0782019176523856,84.39676631413982
12,MG2,96,2,0.9847577940899759,-154.6021670635437
12,FEEDER,98,1,1.0639237728277162,-35.89879004104429
12,FEEDER,98,2,0.9857239528487307,-154.39706559644816
12,FEEDER,98,3,1.0724838619214838,84.34802970621718
12,FEEDER,99,1,1.0640988837003407,-35.89179625244714
12,FEEDER,99,2,0.9852156360939538,-154.40343434877724
12,FEEDER,99,3,1.0722807200261386,84.3253713630958
12,FEEDER,100,1,1.0642184263020724,-35.89382684810108
12,FEEDER,100,2,0.9851800066200469,-154.39522535574775
12,FEEDER,100,3,1.072032735375045,84.31473596574789
12,FEEDER,450,1,1.0642184787451212,-35.893828196324
12,FEEDER,450,2,0.985180058774663,-154.3952266168423
12,FEEDER,450,3,1.0720327841455266,84.3147344030846
12,MG4,197,1,1.064041952497137,-35.8932128384419
12,MG4,197,2,0.9858891115349016,-154.39194864076111
12,MG4,197,3,1.0726070047856409,84.3539447759886
12,MG4,105,1,1.0613917300010425,-36.0565228130183
12,MG4,105,2,0.9824415014800977,-154.57101672961505
12,MG4,105,3,1.0705002800734003,84.20707964556364
12,MG4,108,1,1.0597554322064358,-36.15802771501651
12,MG4,108,2,0.9803120805291807,-154.6824983862614
12,MG4,108,3,1.0691996321196304,84.11587413567383
12,MG4,300,1,1.0640420344077282,-35.8932149451677
12,MG4,300,2,0.9858891930942629,-154.39195061206
12,MG4,300,3,1.0726070810350752,84.35394233538457
12,MG3,135,1,0.9756632391183959,-34.86000316097371
12,MG3,135,2,0.9989367796749675,-153.52795294104746
12,MG3,135,3,0.9804134381072925,85.52543657575274
12,FEEDER,152,1,0.9813148049988165,-34.476611300903244
12,FEEDER,152,2,1.0023972971269788,-153.26340553157212
12,FEEDER,152,3,0.9880616283110666,85.76570283222705
12,FEEDER,160r,1,1.0664474881914416,-35.6514171061783
12,FEEDER,160r,2,0.9895140854246626,-154.1352534601233
12,FEEDER,160r,3,1.0752431697675138,84.57959277154602
12,FEEDER,160,1,0.969498036726296,-35.65005441109008
12,FEEDER,160,2,0.9895155589411395,-154.134116955494
12,FEEDER,160,3,0.9774925433878412,84.58088322993905
